participant,trial,tar_size,sacc_ampl,fix_x_deg,fix_y_deg,tar_x_deg,tar_y_deg,fix_x_px,fix_y_px,tar_x_px,tar_y_px,time_fix_on,time_fix_go,time_tar_on,time_tar_off,time_trial_end
14,128,2,5,0,0,-2.07,-4.55,1280,800,1208,958,2941146,2941938,2942448,2944475,2945975
14,129,1,5,10,10,5.74,7.39,1627,453,1479,543,2946000,2946754,2947388,2949416,2951041
14,130,1.5,5,0,-10,-4.98,-9.57,1280,1147,1107,1132,2951071,2951837,2952346,2954372,2955872
14,131,1,10,10,-10,15.48,-1.64,1627,1147,1818,857,2955907,2956637,2957146,2959171,2960672
14,132,4,5,0,0,-1.08,4.88,1280,800,1242,630,2960708,2961445,2961829,2963855,2965230
14,133,0.5,5,-10,10,-5.84,7.23,933,453,1077,549,2965254,2966087,2967095,2969128,2971128
14,134,1.5,5,10,0,6.18,-3.23,1627,800,1495,912,2971146,2972120,2972753,2974779,2976405
14,135,1,5,0,0,-4.4,2.37,1280,800,1127,718,2976437,2977236,2977995,2980021,2981771
14,136,3,10,10,0,0.25,2.21,1627,800,1289,723,2981811,2983961,2984720,2986746,2988496
14,137,2,5,0,0,-3.61,3.45,1280,800,1154,680,2988538,2989394,2989778,2991803,2993179
14,138,5,10,-10,-10,-1.3,-5.08,933,1147,1235,976,2993220,2994011,2994644,2996670,2998295
14,139,2,10,10,-10,16.68,-2.56,1627,1147,1859,889,2998327,2999252,2999886,3001912,3003537
14,140,0.5,10,0,10,-8.47,4.68,1280,453,986,637,3003569,3004310,3004569,3006595,3007845
15,1,1.5,10,0,0,-8.96,4.44,1280,800,969,646,9114247,9117047,9117680,9119697,9121322
15,2,1,10,-10,10,-14.37,1.01,933,453,781,765,9121338,9123271,9124030,9126046,9127796
15,3,0.5,10,0,10,6.74,2.61,1280,453,1514,709,9127805,9129213,9129596,9131613,9132988
15,4,3,5,-10,10,-5.01,10.38,933,453,1106,439,9133006,9134379,9135263,9137279,9139154
15,5,3,5,-10,10,-5.14,8.82,933,453,1101,494,9139162,9141037,9141922,9143937,9145813
15,6,2,5,-10,-10,-12.99,-6,933,1147,829,1008,9145841,9147637,9148146,9150162,9151662
15,7,1,10,-10,0,-9.7,10,933,800,943,453,9151679,9153703,9154462,9156478,9158229
15,8,4,5,10,10,5.23,8.52,1627,453,1461,504,9158255,9160211,9160470,9162486,9163737
15,9,4,10,10,0,2.27,6.34,1627,800,1359,580,9163755,9165495,9166003,9168020,9169520
15,10,0.5,5,-10,10,-5,9.78,933,453,1106,460,9169539,9172394,9172778,9174798,9176173
15,11,3,5,10,0,9.15,4.93,1627,800,1598,629,9176205,9177869,9178128,9180147,9181397
15,12,2,5,-10,-10,-8.18,-5.34,933,1147,996,986,9181414,9183044,9183552,9185572,9187072
15,13,2,5,10,-10,5.44,-7.95,1627,1147,1469,1076,9187094,9188960,9189594,9191622,9193247
15,14,4,5,0,-10,1.88,-5.37,1280,1147,1345,986,9193269,9194918,9195552,9197580,9199205
15,15,5,5,0,10,-5,9.96,1280,453,1106,454,9199219,9201493,9202127,9204154,9205780
15,16,0.5,5,0,10,-2.53,5.69,1280,453,1192,603,9205806,9207635,9207893,9209922,9211172
15,17,4,5,0,0,-1.43,4.79,1280,800,1230,634,9211197,9213393,9213901,9215930,9217430
15,18,3,10,10,-10,2.11,-3.85,1627,1147,1353,934,9217452,9219201,9220085,9222110,9223985
15,19,1,5,-10,-10,-5.34,-8.19,933,1147,1095,1084,9224018,9226001,9226884,9228910,9230785
15,20,1.5,10,-10,10,-7.06,0.44,933,453,1035,785,9230817,9233026,9233909,9235935,9237810
15,21,1.5,5,10,0,8.26,-4.69,1627,800,1567,963,9237892,9240642,9241400,9243426,9245176
15,22,3,5,10,-10,5.35,-8.17,1627,1147,1466,1084,9245200,9246933,9247441,9249467,9250968
15,23,1,5,0,0,-3.02,3.98,1280,800,1175,662,9251008,9252166,9252801,9254825,9256451
15,24,0.5,10,10,0,4.9,-8.6,1627,800,1450,1099,9256484,9257833,9258591,9260617,9262367
15,25,0.5,5,10,10,7.82,5.5,1627,453,1552,609,9262392,9263741,9263999,9266025,9267275
15,26,1,10,-10,-10,-12.92,-0.44,933,1147,831,815,9267307,9268890,9269899,9271925,9273925
15,27,1,10,0,0,-9.79,2.03,1280,800,940,729,9273950,9275065,9275949,9277975,9279850
15,28,0.5,10,10,10,0.01,9.57,1627,453,1280,467,9279891,9281740,9282124,9284150,9285525
15,29,3,10,0,-10,-4.23,-0.94,1280,1147,1133,833,9692190,9695848,9696857,9698865,9700865
15,30,2,5,-10,-10,-7.79,-5.51,933,1147,1009,992,9700873,9702348,9703231,9705248,9707123
15,31,5,5,10,0,5.35,1.84,1627,800,1466,736,9707131,9708981,9709490,9711506,9713006
15,32,5,10,0,0,-5.91,8.07,1280,800,1075,520,9713014,9714764,9715023,9717039,9718289
15,33,2,10,10,-10,0.01,-9.68,1627,1147,1280,1136,9718297,9720547,9721431,9723447,9725323
15,34,1,5,10,0,5.26,-1.6,1627,800,1463,856,9725356,9726897,9727656,9729672,9731422
15,35,4,5,10,10,6.45,13.52,1627,453,1504,330,9731430,9733155,9733789,9735805,9737430
15,36,0.5,10,0,0,-2.23,9.75,1280,800,1203,461,9737450,9738955,9739588,9741605,9743230
15,37,2,10,10,0,0.51,3.14,1627,800,1298,691,9743248,9744455,9744963,9746980,9748480
15,38,1,5,-10,-10,-9.91,-5,933,1147,936,974,9748488,9750988,9751246,9753263,9754513
15,39,3,10,10,10,16.28,2.22,1627,453,1846,723,9754532,9756363,9756996,9759015,9760640
15,40,2,10,-10,10,-0.6,13.41,933,453,1259,334,9760663,9762437,9762946,9764966,9766466
15,41,0.5,10,-10,10,-2.64,3.23,933,453,1188,688,9766507,9768570,9769079,9771090,9772590
15,42,5,10,0,0,-4.78,-8.78,1280,800,1114,1105,9772630,9773804,9774562,9776582,9778332
15,43,1,10,-10,0,-6.94,-9.52,933,800,1039,1131,9778362,9780203,9780712,9782740,9784241
15,44,0.5,5,0,0,-2.25,-4.46,1280,800,1202,955,9784263,9786486,9787370,9789389,9791265
15,45,0.5,5,0,10,-0.97,5.1,1280,453,1246,623,9791290,9792961,9793595,9795622,9797247
15,46,1.5,5,-10,-10,-12,-5.42,933,1147,863,988,9797286,9799728,9800361,9802387,9804012
15,47,0.5,10,0,0,-5.97,-8.02,1280,800,1073,1079,9804036,9806086,9806469,9808495,9809870
15,48,1.5,10,-10,0,-6.6,9.4,933,800,1051,473,9809902,9811535,9812294,9814320,9816070
15,49,1.5,10,-10,-10,-0.05,-10.96,933,1147,1278,1181,9816094,9820052,9820560,9822586,9824086
15,50,1.5,10,10,0,0.37,2.71,1627,800,1293,706,9824110,9826085,9826594,9828619,9830119
15,51,5,5,0,-10,4.51,-7.83,1280,1147,1437,1072,9830136,9832593,9832852,9834877,9836127
15,52,4,10,-10,-10,-0.57,-13.33,933,1147,1260,1263,9836168,9837609,9838368,9840394,9842144
15,53,3,5,-10,10,-5.02,9.53,933,453,1106,469,9842185,9844417,9844801,9846827,9848202
15,54,5,10,-10,-10,-1.54,-4.67,933,1147,1227,962,9848242,9850334,9851342,9853368,9855368
15,55,0.5,10,0,-10,-1.37,-0.09,1280,1147,1233,803,9855403,9857092,9857476,9859501,9860877
15,56,5,10,-10,10,-1.61,15.45,933,453,1224,263,9860900,9863133,9863767,9865793,9867418
15,57,1.5,10,0,0,-9.77,2.13,1280,800,941,726,10125017,10127348,10128357,10130373,10132373
15,58,1.5,10,10,10,0.12,11.52,1627,453,1284,400,10132389,10133922,10134681,10136697,10138448
15,59,2,10,10,10,10.03,0,1627,453,1628,800,10138467,10140047,10140931,10142947,10144822
15,60,5,10,10,-10,9.93,-0,1627,1147,1625,800,10144851,10146847,10147855,10149872,10151872
15,61,5,10,10,-10,0.35,-7.37,1627,1147,1292,1056,10151890,10153572,10154455,10156472,10158347
15,62,4,10,10,-10,0.84,-14.01,1627,1147,1309,1287,10158363,10160071,10160455,10162471,10163847
15,63,4,10,0,10,5.59,1.71,1280,453,1474,741,10163867,10165713,10166096,10168113,10169488
15,64,4,5,-10,0,-8.77,4.85,933,800,975,632,10169514,10170704,10171463,10173479,10175229
15,65,2,10,10,10,12.02,0.21,1627,453,1698,793,10175249,10177346,10177604,10179621,10180871
15,66,0.5,5,0,10,-3,6,1280,453,1176,592,10180889,10182512,10182895,10184915,10186290
15,67,4,10,0,10,9.79,7.96,1280,453,1620,523,10186316,10188237,10189120,10191140,10193015
15,68,1.5,5,0,10,1.87,5.36,1280,453,1345,614,10193037,10194620,10195003,10197023,10198399
15,69,1.5,5,10,-10,5.31,-11.75,1627,1147,1465,1208,10198437,10201961,10202345,10204364,10205740
15,70,5,10,10,0,3.65,7.73,1627,800,1407,532,10205765,10208069,10208328,10210347,10211598
15,71,2,10,10,0,3.2,-7.33,1627,800,1391,1055,10211637,10214752,10215011,10217030,10218281
15,72,1,5,0,-10,-4.28,-7.41,1280,1147,1131,1057,10218304,10220785,10221419,10223438,10225064
15,73,1,10,-10,-10,-0.67,-13.61,933,1147,1257,1273,10225087,10226569,10226827,10228853,10230103
15,74,4,10,0,10,-5.8,1.85,1280,453,1079,736,10230135,10231627,10232135,10234161,10235661
15,75,4,10,10,10,15.81,1.86,1627,453,1829,735,10235686,10237302,10238060,10240086,10241836
15,76,1.5,5,0,10,-4.57,7.97,1280,453,1121,523,10241869,10243243,10243501,10245527,10246777
15,77,2,5,10,0,6.2,-3.25,1627,800,1495,913,10246801,10248709,10249343,10251369,10252994
15,78,4,10,0,-10,1.62,-0.13,1280,1147,1336,805,10253018,10255376,10256134,10258160,10259910
15,79,0.5,10,10,10,2.51,3.38,1627,453,1367,683,10259951,10261692,10262326,10264352,10265977
15,80,1,5,10,0,5.35,1.83,1627,800,1466,736,10266000,10267209,10268217,10270243,10272244
15,81,5,10,0,-10,9.89,-8.52,1280,1147,1624,1096,10272276,10273975,10274484,10276509,10278010
15,82,1,10,0,0,-9.11,-4.12,1280,800,963,943,10278042,10279267,10279775,10281801,10283301
15,83,4,5,-10,10,-12.19,5.5,933,453,857,609,10283325,10286333,10286966,10289000,10290625
15,84,4,5,0,-10,-2.32,-5.57,1280,1147,1199,994,10290674,10292324,10293333,10295359,10297359
15,85,0.5,5,0,-10,-4.67,-8.21,1280,1147,1118,1085,10647264,10654985,10655368,10657385,10658760
15,86,1.5,10,0,-10,-1.48,-0.11,1280,1147,1229,804,10658785,10660359,10661243,10663259,10665135
15,87,0.5,5,-10,0,-5,-0.19,933,800,1106,807,10665153,10666809,10667568,10669584,10671334
15,88,3,10,10,-10,0.73,-6.24,1627,1147,1305,1017,10671354,10672967,10673601,10675617,10677242
15,89,0.5,10,-10,10,-3.82,2.14,933,453,1147,726,10677270,10678684,10679067,10681084,10682459
15,90,1,10,0,10,3.07,0.48,1280,453,1387,783,10682467,10683992,10684876,10686892,10688767
15,91,4,10,10,-10,14.67,-1.16,1627,1147,1790,840,10688775,10690283,10690542,10692558,10693808
15,92,1.5,5,-10,0,-6.27,-3.33,933,800,1062,916,10693829,10695575,10695834,10697850,10699100
15,93,2,5,0,0,-3.29,3.76,1280,800,1166,669,10699117,10700758,10701017,10703033,10704283
15,94,3,5,-10,0,-7.16,-4.11,933,800,1031,943,10704317,10705874,10706883,10708899,10710900
15,95,5,5,10,10,11.11,5.13,1627,453,1666,622,10710933,10712657,10713416,10715435,10717186
15,96,0.5,10,0,0,-8.92,-4.53,1280,800,970,957,10717207,10718340,10718724,10720783,10722158
15,97,2,5,0,-10,-4.77,-8.49,1280,1147,1114,1095,10722175,10723890,10724399,10726418,10727918
15,98,2,5,0,-10,-2.68,-5.78,1280,1147,1187,1001,10727933,10729873,10730632,10732660,10734411
15,99,3,5,0,10,-4.83,8.72,1280,453,1112,497,10734432,10736373,10737007,10739034,10740659
15,100,5,5,-10,-10,-6.33,-6.6,933,1147,1060,1029,10740685,10742773,10743156,10745176,10746551
15,101,1,10,0,0,-0.09,-10,1280,800,1277,1147,10746573,10747831,10748340,10750365,10751865
15,102,0.5,5,10,-10,6.19,-13.23,1627,1147,1495,1260,10751889,10754672,10755556,10757573,10759448
15,103,0.5,5,0,-10,3.21,-6.17,1280,1147,1392,1014,10759473,10761197,10761955,10763981,10765732
15,104,1.5,5,-10,0,-6.22,-3.28,933,800,1064,914,10765774,10767055,10767314,10769339,10770590
15,105,3,5,10,10,8.53,5.22,1627,453,1576,619,10770622,10772938,10773322,10775347,10776723
15,106,1.5,5,-10,0,-5.66,2.48,933,800,1084,714,10776756,10778630,10779513,10781539,10783414
15,107,3,10,0,-10,-2.34,-0.28,1280,1147,1199,810,10783450,10786354,10786613,10788639,10789889
15,108,1.5,5,10,-10,6.57,-6.36,1627,1147,1508,1021,10789922,10793262,10794021,10796047,10797797
15,109,1.5,5,-10,0,-5.64,2.44,933,800,1084,715,10797839,10799687,10800571,10802597,10804472
15,110,1,5,-10,0,-8.88,4.87,933,800,972,631,10804496,10806179,10806937,10808963,10810713
15,111,4,5,-10,-10,-5.21,-11.42,933,1147,1099,1197,10810747,10812537,10813422,10815446,10817321
15,112,2,10,-10,10,-5.1,1.28,933,453,1103,755,10817362,10818645,10819653,10821679,10823680
15,113,4,5,0,0,-4.46,2.25,1280,800,1125,722,11043931,11046910,11047419,11049435,11050936
15,114,1,5,10,0,5.55,2.29,1627,800,1473,720,11050944,11052235,11052869,11054885,11056510
15,115,3,10,10,-10,3,-2.86,1627,1147,1384,899,11056518,11058643,11059652,11061660,11063660
15,116,5,5,10,-10,6.36,-13.43,1627,1147,1501,1267,11063668,11065427,11066435,11068451,11070452
15,117,4,10,0,0,-4.28,-9.04,1280,800,1131,1114,11070468,11072209,11073218,11075234,11077235
15,118,5,5,-10,-10,-8.2,-5.33,933,1147,995,985,11077261,11079501,11079759,11081776,11083026
15,119,3,10,-10,0,-5.6,-8.98,933,800,1085,1112,11083043,11085884,11086142,11088151,11089401
15,120,5,10,10,-10,16.11,-2.08,1627,1147,1839,872,11089427,11091992,11092375,11094392,11095767
15,121,3,5,-10,-10,-5.01,-10.36,933,1147,1106,1160,11095802,11098942,11099950,11101967,11103967
15,122,1,10,-10,10,-1.6,4.57,933,453,1224,641,11103975,11105400,11106408,11108428,11110428
15,123,3,10,-10,0,-8.31,-9.86,933,800,991,1142,11110444,11113374,11114133,11116152,11117902
15,124,2,5,0,10,3.88,6.84,1280,453,1415,562,11117933,11119533,11120416,11122436,11124311
15,125,3,10,-10,0,-4.4,-8.28,933,800,1127,1088,11124325,11126374,11126757,11128777,11130152
15,126,2,5,-10,10,-13.29,6.23,933,453,818,583,11130178,11131907,11132291,11134310,11135685
15,127,5,5,-10,0,-5.04,0.66,933,800,1105,777,11135707,11138173,11139182,11141201,11143202
15,128,2,10,10,10,2.86,17,1627,453,1379,210,11143241,11146581,11147340,11149369,11151119
15,129,2,10,10,10,1.43,4.85,1627,453,1330,632,11151144,11153231,11154240,11156267,11158268
15,130,3,5,10,0,8.09,4.62,1627,800,1561,639,11158291,11159989,11160248,11162274,11163524
15,131,5,5,0,0,-0.21,-5,1280,800,1273,974,11163540,11165614,11166248,11168273,11169899
15,132,2,10,10,10,0.05,11.05,1627,453,1282,416,11169922,11171322,11172330,11174356,11176356
15,133,1,5,0,0,-4.97,-0.57,1280,800,1107,820,11176382,11177872,11178380,11180406,11181907
15,134,1,5,10,0,6.22,-3.27,1627,800,1496,914,11181931,11186280,11187288,11189314,11191315
15,135,5,10,-10,10,-0.03,9.25,933,453,1279,479,11191339,11193221,11193730,11195756,11197256
15,136,1.5,10,0,10,5.82,1.87,1280,453,1482,735,11197288,11198380,11199263,11201288,11203164
15,137,4,5,0,0,-1.3,-4.83,1280,800,1235,968,11203197,11205804,11206813,11208839,11210839
15,138,1.5,10,0,0,-6.95,7.19,1280,800,1039,550,11210863,11212945,11213954,11215980,11217980
15,139,3,10,0,-10,0.62,-0.02,1280,1147,1301,801,11218015,11219629,11220262,11222288,11223913
15,140,5,5,0,10,-4.99,9.63,1280,453,1107,466,11223937,11225962,11226345,11228371,11229746
16,1,4,5,10,0,8.89,-4.88,1627,800,1589,969,23194877,23198227,23198861,23200877,23202503
16,2,1.5,5,10,0,7.96,-4.56,1627,800,1556,959,23202528,23203968,23204477,23206493,23207994
16,3,0.5,5,0,0,-0.27,-4.99,1280,800,1271,973,23208010,23211468,23211852,23213868,23215243
16,4,3,5,10,-10,5.04,-9.35,1627,1147,1455,1125,23215262,23217484,23217993,23220009,23221510
16,5,1,5,-10,-10,-11.45,-5.22,933,1147,882,981,23221547,23223451,23224086,23226112,23227740
16,6,5,5,-10,10,-5.75,7.37,933,453,1080,544,23227780,23230242,23230626,23232642,23234017
16,7,2,5,-10,0,-6.07,3.09,933,800,1069,693,23234046,23235534,23236542,23238559,23240559
16,8,3,5,10,0,5.06,0.79,1627,800,1456,773,23240585,23242158,23242917,23244933,23246683
16,9,4,10,-10,10,-0,9.7,933,453,1280,463,23246692,23248150,23248908,23250925,23252675
16,10,0.5,5,-10,0,-5.77,2.67,933,800,1079,707,23252685,23253966,23254725,23256744,23258495
16,11,0.5,10,10,10,1.7,15.58,1627,453,1339,259,23258526,23259933,23260191,23262211,23263461
16,12,4,5,0,10,-3.15,6.12,1280,453,1171,588,23263500,23265266,23266024,23268052,23269802
16,13,1,5,0,0,-3.47,3.6,1280,800,1159,675,23269817,23271116,23271499,23273518,23274894
16,14,5,10,10,-10,10.45,-0.01,1627,1147,1643,800,23274927,23276182,23277191,23279218,23281218
16,15,1,10,0,-10,-5.31,-1.53,1280,1147,1095,853,23281250,23282340,23283224,23285251,23287126
16,16,4,5,10,10,6.58,6.36,1627,453,1508,579,23287148,23288731,23288990,23291018,23292268
16,17,0.5,5,10,10,8.75,5.16,1627,453,1584,621,23292298,23293523,23294157,23296176,23297801
16,18,5,10,-10,10,-2.41,16.51,933,453,1196,226,23297824,23299048,23299306,23301332,23302582
16,19,1,10,-10,0,-0.06,-1.06,933,800,1278,837,23302623,23304364,23305123,23307148,23308899
16,20,1.5,5,-10,0,-7.1,-4.07,933,800,1033,941,23308923,23310706,23311464,23313490,23315240
16,21,0.5,10,0,-10,-8.57,-4.84,1280,1147,982,968,23315272,23316655,23317039,23319064,23320440
16,22,1.5,5,-10,-10,-12.3,-5.56,933,1147,853,993,23320480,23321738,23322372,23324398,23326023
16,23,1.5,10,0,0,-8.64,5.03,1280,800,980,625,23326058,23327247,23328255,23330281,23332281
16,24,1,10,0,-10,3.72,-0.72,1280,1147,1409,825,23332322,23333346,23333605,23335630,23336881
16,25,2,5,-10,-10,-5.16,-8.74,933,1147,1101,1103,23336914,23338246,23339130,23341155,23343031
16,26,2,10,0,0,-0.18,10,1280,800,1274,453,23343063,23344371,23345380,23347405,23349405
16,27,1,5,-10,0,-7.55,-4.36,933,800,1018,951,23349430,23350521,23350779,23352805,23354055
16,28,4,5,0,-10,-1.29,-5.17,1280,1147,1235,980,23354089,23355437,23356196,23358221,23359972
16,29,2,10,0,10,9.81,8.07,1280,453,1621,520,23566320,23568287,23569295,23571312,23573312
16,30,0.5,5,-10,0,-9.11,4.92,933,800,964,629,23573331,23574412,23575170,23577178,23578928
16,31,0.5,10,10,10,0.18,11.88,1627,453,1286,387,23578936,23579995,23580628,23582645,23584270
16,32,1.5,10,0,0,-7.24,-6.9,1280,800,1028,1040,23584286,23585294,23585553,23587569,23588820
16,33,1,5,0,-10,-3.02,-6.01,1280,1147,1175,1009,23588841,23590111,23590744,23592761,23594386
16,34,1,5,0,0,-4.19,-2.73,1280,800,1135,895,23594415,23595311,23595944,23597961,23599586
16,35,3,5,-10,-10,-5.83,-7.24,933,1147,1077,1051,23599603,23600935,23601319,23603335,23604711
16,36,1.5,10,0,10,-7.98,3.97,1280,453,1003,662,23604719,23605877,23606760,23608769,23610644
16,37,3,5,0,0,-2.95,-4.04,1280,800,1177,940,23610662,23611593,23612477,23614493,23616369
16,38,0.5,5,0,0,-4.99,-0.27,1280,800,1107,809,23616393,23617335,23618219,23620239,23622114
16,39,3,5,10,-10,5.38,-11.91,1627,1147,1467,1214,23622147,23623201,23623960,23625979,23627729
16,40,4,10,10,-10,0.07,-11.16,1627,1147,1282,1188,23627751,23628743,23629626,23631646,23633521
16,41,1,5,-10,10,-13.22,6.17,933,453,821,586,23633537,23634726,23635234,23637253,23638754
16,42,2,10,-10,10,-1.84,15.78,933,453,1216,252,23638776,23639926,23640809,23642828,23644704
16,43,1,10,0,-10,-7.45,-3.32,1280,1147,1021,915,23644743,23646325,23647209,23649228,23651104
16,44,1,5,0,-10,3.77,-6.72,1280,1147,1411,1033,23651159,23652342,23652600,23654626,23655876
16,45,4,10,-10,-10,-0.63,-13.5,933,1147,1258,1269,23655893,23656942,23657950,23659978,23661978
16,46,5,10,0,10,-8.78,5.22,1280,453,975,619,23662002,23663308,23664066,23666092,23667843
16,47,5,5,0,0,-0.24,4.99,1280,800,1272,627,23667875,23668749,23669258,23671284,23672784
16,48,1,5,-10,0,-6.07,-3.1,933,800,1069,908,23672811,23673699,23674707,23676733,23678734
16,49,1,10,0,10,-9.86,8.33,1280,453,938,511,23678766,23680099,23680608,23682633,23684134
16,50,5,5,10,10,8.77,5.15,1627,453,1585,621,23684175,23685132,23685640,23687658,23689158
16,51,3,10,0,-10,-9.95,-9,1280,1147,934,1113,23689182,23690415,23690924,23692950,23694450
16,52,4,10,10,0,2.63,-6.76,1627,800,1371,1035,23694473,23695348,23695732,23697758,23699133
16,53,3,5,10,-10,6.81,-6.15,1627,1147,1517,1013,23699165,23701548,23702307,23704332,23706082
16,54,1,10,10,0,0.13,1.58,1627,800,1284,745,23706108,23707465,23708473,23710499,23712499
16,55,5,5,10,10,11.12,5.13,1627,453,1666,622,23712531,23713756,23714264,23716290,23717791
16,56,3,10,10,10,13.89,0.79,1627,453,1762,773,23717822,23718906,23719414,23721440,23722940
16,57,2,10,10,0,4.15,-8.11,1627,800,1424,1082,23867658,23870083,23870966,23872983,23874858
16,58,0.5,10,-10,0,-0.49,3.1,933,800,1263,692,23874878,23875983,23876866,23878883,23880758
16,59,2,10,0,0,-9.71,-2.37,1280,800,943,882,23880774,23881641,23881899,23883916,23885166
16,60,4,10,0,10,-0.14,0,1280,453,1275,800,23885174,23886341,23886599,23888616,23889866
16,61,3,10,0,0,-3.18,-9.48,1280,800,1169,1129,23889886,23890990,23891624,23893640,23895266
16,62,1,5,10,10,13.34,6.28,1627,453,1743,582,23895286,23896207,23896590,23898607,23899982
16,63,3,5,10,0,8.29,-4.7,1627,800,1568,963,23899990,23900907,23901665,23903682,23905432
16,64,3,5,-10,0,-9.15,-4.93,933,800,962,971,23905468,23906815,23907573,23909590,23911340
16,65,2,10,-10,0,-5.27,-8.81,933,800,1097,1106,23911368,23912565,23913448,23915464,23917340
16,66,0.5,5,10,10,11.6,5.26,1627,453,1683,617,23917365,23918631,23919640,23921660,23923660
16,67,1.5,10,0,10,7.82,3.77,1280,453,1552,669,23923682,23924956,23925464,23927475,23928975
16,68,4,10,10,10,2.57,16.69,1627,453,1369,220,23928992,23930197,23930456,23932476,23933726
16,69,1.5,10,0,0,-8.91,-4.54,1280,800,971,958,23933747,23934855,23935364,23937384,23938884
16,70,2,10,10,-10,2.7,-3.16,1627,1147,1374,910,23938905,23940030,23940414,23942433,23943808
16,71,2,5,0,0,-3.79,3.26,1280,800,1148,687,23943830,23944821,23945080,23947100,23948350
16,72,5,10,-10,-10,-15.63,-1.74,933,1147,737,860,23948364,23949363,23949997,23952024,23953650
16,73,3,5,0,0,-4.12,2.83,1280,800,1137,702,23953680,23954646,23955530,23957556,23959431
16,74,0.5,10,10,10,16.34,2.27,1627,453,1848,721,23959465,23960529,23961538,23963564,23965564
16,75,1.5,5,10,0,5.18,1.34,1627,800,1460,753,23965599,23966637,23967521,23969547,23971422
16,76,5,5,0,10,-4.94,9.21,1280,453,1108,480,23971454,23972737,23973246,23975271,23976771
16,77,5,5,10,-10,9.37,-5.04,1627,1147,1606,975,23976804,23977995,23978379,23980405,23981780
16,78,0.5,10,0,0,-9.91,-1.33,1280,800,936,846,23981814,23982662,23983045,23985071,23986446
16,79,5,10,0,10,7.74,3.67,1280,453,1549,672,23986479,23987653,23988537,23990562,23992438
16,80,3,10,0,0,-8.72,-4.9,1280,800,977,970,23992472,23993528,23993912,23995937,23997312
16,81,2,5,0,-10,4.31,-7.47,1280,1147,1430,1060,23997346,23998386,23999145,24001170,24002921
16,82,1.5,5,0,0,-3.56,-3.51,1280,800,1156,922,24002955,24004036,24004544,24006570,24008070
16,83,1.5,5,10,10,5,10.11,1627,453,1454,449,24008103,24009244,24010002,24012029,24013779
16,84,2,5,-10,-10,-13.06,-6.05,933,1147,826,1010,24013811,24014935,24015569,24017595,24019220
16,85,1,5,0,-10,-1.71,-5.3,1280,1147,1221,984,24163172,24165179,24165938,24167954,24169704
16,86,3,5,10,10,10.74,5.06,1627,453,1653,624,24169721,24170754,24171263,24173279,24174779
16,87,1,10,10,0,0,-0.15,1627,800,1280,805,24174808,24175671,24176554,24178571,24180446
16,88,5,10,0,0,-9.85,-1.73,1280,800,938,860,24180466,24181545,24182179,24184195,24185821
16,89,5,10,-10,10,-0.19,11.92,933,453,1274,386,24185841,24187078,24187712,24189728,24191354
16,90,0.5,5,-10,0,-6.57,-3.64,933,800,1052,926,24191362,24192037,24192920,24194937,24196812
16,91,1.5,10,-10,10,-2.33,3.59,933,453,1199,675,24196832,24197903,24198162,24200178,24201428
16,92,1,10,10,0,1.22,-4.78,1627,800,1322,966,24201453,24202878,24203511,24205528,24207153
16,93,1,10,10,0,8.12,-9.82,1627,800,1562,1141,24207170,24207994,24208253,24210269,24211519
16,94,5,10,0,0,-4.32,-9.02,1280,800,1130,1113,24211539,24212561,24213445,24215464,24217339
16,95,4,5,0,-10,-3.99,-6.99,1280,1147,1141,1043,24217370,24218569,24219202,24221222,24222847
